ID,地域,緯度,経度,ジャンル1,サブジャンル1,ジャンル2,サブジャンル2,ジャンル3,サブジャンル3,名称,概略,郵便番号,住所,電話番号,Fax番号,E-mail,開館時間,休館日,料金,備考,リンク
3312,金沢市,36.574604,136.668756,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧小川町（おがわちょう）,"藩政時代は、川（河）端町、西養寺前、誓願寺前、玄門寺前などのまちであったが、小川に沿ったまちなので、明治の初め、上、下小川町に改められた。現在の町名：東山2丁目",920-0831,金沢市東山2-14-22,,,,,,,地図番号154,
3313,金沢市,36.573008,136.657575,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧桶町（おけちょう）,"藩政の初め、藩の御用を勤める桶職人たちが屋敷地を与えられて住んでいたので桶屋町と呼ばれていたが、元禄のころからこの名になった。現在の町名：彦三町1・2丁目、尾張町2丁目",920-0902,金沢市尾張町2-5-10,,,,,,,地図番号117,
3314,金沢市,36.563572,136.668603,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧御小人町（おこびとまち）,"藩政時代、藩主の行列の際にその身のまわり品の茶弁当、矢箱、提灯などを運ぶ御小人の組地であったので、この名がついた。現在の町名：扇町、横山町、暁町",920-0927,金沢市扇町15-9先,,,,,,,地図番号71,
3315,金沢市,36.578397,136.6647,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧御仲間町（おちゅうげんまち）,"元禄のころは、御馬屋町と呼ばれ、藩の馬の世話をする仲間の組地があったことからこの名で呼ばれた。現在の町名：元町2丁目",920-0842,金沢市元町2-4-42先,,,,,,,地図番号160,
3316,金沢市,36.557884,136.669719,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧大音町（おとうまち）,"藩政時代、加賀藩士大音主馬の下屋敷があったので、大音家中と呼ばれていたが、明治の初め、この名がついた。おと町とも呼ばれた。現在の町名：石引3丁目",920-0935,金沢市石引3-7-6,,,,,,,地図番号41,
3317,金沢市,36.57145,136.659128,文化・芸術,歴史のまちしるべ標柱一覧,,,,,尾張町（おわりちょう）,"前田利家の出身地尾張から来た商人を住まわせたのでこの名がついたといわれ、藩政期は金沢の経済の中心地であった。また一時期尾張からついてきた足軽、小者などが住んでいたとの説もある。現在の町名：尾張町1・2丁目",920-0902,金沢市尾張町1-11-8,,,,,,,地図番号106,
3318,金沢市,36.560821,136.655035,文化・芸術,歴史のまちしるべ標柱一覧,,,,,柿木畠（かきのきばたけ）,"寛永8年・12年の火災の教訓から、この一帯を火除地とするため、藩士の邸宅を移転させ空き地にし、柿の木を植えた。万治年間から再び藩士の邸地となったが、地名として残った。現在の町名：広坂1丁目、片町1丁目",920-0999,金沢市柿木畠,,,,,,,"H15.10.1柿木畠復活地図番号58",
3319,金沢市,36.561488,136.671071,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧柿木町（かきのきまち）,"三代藩主前田利常のときに火除地として城下の各地に柿木畠が設けられた。柿本人麻呂をもじり、柿の木のもとでは火が止まるに因んだといわれる。この地にも柿が植えられたが、後に町立てされてこの名がついた。現在の町名：扇町、天神町2丁目、暁町",920-0927,金沢市扇町8-40先,,,,,,,地図番号61,
3320,金沢市,36.554789,136.667738,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧欠原町（がけはらまち）,"崖縁の通りであるため、藩政時代は笠舞がけ原、がけ片原町などと呼ばれていたが、のち、略してこの名がついた。現在の町名：石引2・4丁目、本多町1?3丁目",920-0935,金沢市石引2-25-13先,,,,,,,地図番号32,
3321,金沢市,36.577172,136.653717,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧鍛冶町（かじまち）,"三代藩主、前田利常から刀鍛冶等で宅地を給わったものが住み、はじめ安江鍛冶町と称されていたが、のち鍛冶町と呼ばれた。現在の町名：此花町、本町1丁目、彦三町1丁目、安江町、笠市町",920-0852,金沢市此花町1-40,,,,,,,地図番号143,
3322,金沢市,36.571958,136.664137,文化・芸術,歴史のまちしるべ標柱一覧,,,,,主計町（かずえまち）,"大阪夏冬の両役に功をたてた加賀藩士、富田主計の邸地があったところなので、この名がついたといわれる。現在の町名：尾張町2丁目",920-0908,金沢市主計町,,,,,,,"H11.10.1主計町復活、H16.5.1区域拡大地図番号109",
3323,金沢市,36.584266,136.674127,文化・芸術,歴史のまちしるべ標柱一覧,,,,,春日町（かすがまち）,"古くからあった山上春日社（小坂神社）の付近にできたまちなので、春日社門前、六町春日町とも呼ばれていたが、藩政後期この名に改められた。現在の町名：春日町1?5丁目、春日町",920-0817,金沢市春日町9-6先,,,,,,,地図番号164,
3324,金沢市,36.560999,136.653026,文化・芸術,歴史のまちしるべ標柱一覧,,,,,片町（かたまち）,"藩政初期、この地は犀川が分流し河原になっていたが、片側に掛作りしてすまいをしたためこの名がついた。はじめこのあたり一帯を河原町と呼んだ。現在の町名：片町1・2丁目",920-0981,金沢市片町2-2-5,,,,,,,地図番号56,
3325,金沢市,36.576003,136.667682,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧金屋町（かなやちょう）,"もと今の尾山神社の地あたりにあった。藩の初め、銀座役金屋彦四郎らが居住し、金銀貨を鋳造したのでこの名がつけられ、元和の初め、この地に移されたという。金谷町とも書いた。現在の町名：東山2丁目、森山2丁目",920-0831,金沢市東山2-16-7,,,,,,,地図番号155,
3326,金沢市,36.55279,136.677776,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧上弓ノ町（かみゆみのまち）,"天和のころから足軽弓組の組地で、如来寺組、経王寺組と射場があり、小立野弓ノ町と呼ばれた。明治になって、如来寺組は上弓ノ町、経王寺組は中弓ノ町に、また、横山同心組の組地が下弓ノ町となった。現在の町名：小立野2・5丁目",920-0942,金沢市小立野5-4-1,,,,,,,地図番号24,
3327,金沢市,36.555201,136.670948,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧河内町（かわちまち）,"加賀藩の老臣禄高一万七千石の奥村氏の下屋敷（家中町）があったところで、同家の当主が河内守に任ぜられたことがあり、明治の初めこの名がついた。現在の町名：石引1丁目",920-0935,金沢市石引1-6-10先,,,,,,,地図番号34,
3328,金沢市,36.558541,136.651658,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧河原町（かわらまち）,"この付近は、もと犀川の河原で、藩政初期、犀川の改修に伴って新たに作られた町の一つであるところから、はじめ、後河原町と呼ばれたが、のち、この名がつけられた。現在の町名：片町1丁目",920-0981,金沢市片町1-9-20,,,,,,,地図番号48,
3329,金沢市,36.572249,136.6659,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧観音町（かんのんまち）,"元和二年、観音院が卯辰山から移されたとき、観音院から浅野川大橋までの道を拡張し、この通りを観音町と称した。現在の町名：東山1丁目",920-0831,金沢市東山1-5-13,,,,,,,地図番号149,
3330,金沢市,36.550221,136.661409,文化・芸術,歴史のまちしるべ標柱一覧,,,,,菊川町（きくがわちょう）,"文政二年、犀川の雅名菊水川からこの名がついた。この地にあった芝居小屋の座元、菊川松之助の姓によったともいう。現在の町名：菊川1・2丁目、城南2丁目",920-0967,金沢市菊川1-2-15先,,,,,,,地図番号21,
3331,金沢市,36.561551,136.652126,文化・芸術,歴史のまちしるべ標柱一覧,,,,,木倉町（きぐらまち）,"藩政の初めころ、藩の材木蔵があったのでこの名がついた。もとは木町、また一時期、西側半分は出大工町とも呼ばれていた。現在の町名：片町2丁目",920-0988,金沢市木倉町,,,,,,,"H15.8.1木倉町復活地図番号62",
3332,金沢市,36.577646,136.649899,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧木ノ新保（きのしんぼ）,"古くは石川郡石浦庄木ノ新保村で、藩政初期のころ金沢城近くの西側からこの地に移り、一帯を木ノ新保と総称した。明治の初めこの名が町名になった。現在の町名：本町1丁目、此花町",920-0852,金沢市此花町6-10先,,,,,,,地図番号139,
3333,金沢市,36.57261,136.665992,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧木町（きまち）,"藩政のころ、材木問屋が集まっていたので、はじめ卯辰ノ木町、四丁木町などと呼ばれ、のち、この名がついた。現在の町名：東山1・2丁目",920-0831,金沢市東山1-4-40,,,,,,,地図番号150,
3334,金沢市,36.562639,136.673145,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧銀杏町（ぎんなんちょう）,"藩士本多家の家士であった茨木氏の邸地が当地にあり、同所にはイチョウの古木があったことに因むという。現在の町名：桜町、暁町",920-0926,金沢市暁町9-35先,,,,,,,地図番号65,
3335,金沢市,36.567412,136.665021,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧九人橋下通（くにんばししたどおり）,"九人橋は東内惣構堀に架けられた橋で、橋番が置かれていた。十人並んで渡ると九人の影しか映らないという伝説から、橋の名がついたという。町名はここから生まれた。現在の町名：兼六元町",920-0931,金沢市兼六元町11-35,,,,,,,地図番号88,
3336,金沢市,36.563217,136.671307,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧九枚町（くまいまち）,"加賀藩の老臣奥村氏（一万二千石）の下屋敷地であり、同家の家紋九枚笹にちなみ、明治の初め、この名がつけられた。現在の町名：暁町",920-0926,金沢市暁町19-2,,,,,,,地図番号68,
3337,金沢市,36.565688,136.66368,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧胡桃町（くるみちょう）,"この地の東外惣構堀にかかる橋を、橋詰の染師黒梅屋の名によって黒梅橋といったが、俗にくるみ橋と呼んだことから、明治4年この名で町立てされた。現在の町名：大手町、兼六元町、小将町",920-0931,金沢市兼六元町1-14先,,,,,,,地図番号78,
