"ID","地域","緯度","経度","ジャンル1","サブジャンル1","ジャンル2","サブジャンル2","ジャンル3","サブジャンル3","名称","概略","郵便番号","住所","電話番号","Fax番号","E-mail","開館時間","休館日","料金","備考","リンク"
"1187","金沢市","36.619919","136.67166","公園","","","","","","みずき１丁目西緑地","　","920-0201","金沢市みずき1-337","","","","","","","",""
"1188","金沢市","36.619713","136.674433","公園","","","","","","みずき１丁目東緑地","　","920-0201","金沢市みずき1-338","","","","","","","",""
"1189","金沢市","36.622688","136.674342","公園","","","","","","みずき２丁目小緑地","　","920-0201","金沢市みずき2-264","","","","","","","",""
"1190","金沢市","36.624048","136.668645","公園","","","","","","みずき３丁目北緑地","　","920-0201","金沢市みずき3-288","","","","","","","",""
"1191","金沢市","36.622821","136.668645","公園","","","","","","みずき３丁目南緑地","　","920-0201","金沢市みずき3-287","","","","","","","",""
"1192","金沢市","36.623708","136.664182","公園","","","","","","みずき４丁目小緑地","　","920-0201","金沢市みずき4-251","","","","","","","",""
"1193","金沢市","36.622296","136.666526","公園","","","","","","みずき源内川西緑道","　","920-0201","金沢市みずき4-252","","","","","","","",""
"1194","金沢市","36.622184","136.668626","公園","","","","","","みずき源内川東緑道","　","920-0201","金沢市みずき3-285","","","","","","","",""
"1195","金沢市","36.621878","136.671939","公園","","","","","","瑞樹中央公園","　","920-0201","金沢市みずき2-262","","","","","","","トイレ：男子,小便2,和式1,女子,和式2,小児用小便1,バリアフリー対応便器1",""
"1196","金沢市","36.622981","136.666687","公園","","","","","","瑞樹西公園","　","920-0201","金沢市みずき4-247","","","","","","","",""
"1197","金沢市","36.54395","136.68116","公園","","","","","","三口新町第１児童公園","　","920-0944","金沢市三口新町3-294","","","","","","","",""
"1198","金沢市","36.539954","136.680688","公園","","","","","","三口新町第２児童公園","　","920-0944","金沢市三口新町2-145","","","","","","","",""
"1199","金沢市","36.543838","136.677132","公園","","","","","","三口新町第３児童公園","　","920-0944","金沢市三口新町4-266","","","","","","","",""
"1200","金沢市","36.607992","136.639831","公園","","","","","","三口町第１児童公園","　","920-0018","金沢市三口町火237","","","","","","","",""
"1201","金沢市","36.607002","136.645667","公園","","","","","","三口町中央公園","　","920-0018","金沢市三口町金1001","","","","","","","",""
"1202","金沢市","36.609866","136.64474","公園","","","","","","三口町なかよし公園","　","920-0018","金沢市三口町土1001","","","","","","","",""
"1203","金沢市","36.564871","136.583697","公園","","","","","","みどり３丁目小緑道","　","920-0373","金沢市みどり3-120－2","","","","","","","",""
"1204","金沢市","36.568134","136.58333","公園","","","","","","みどり３丁目緑地","　","920-0373","金沢市みどり3-20-3","","","","","","","",""
"1205","金沢市","36.541096","136.65488","公園","","","","","","緑が丘小公園","　","921-8117","金沢市緑が丘173-19","","","","","","","",""
"1206","金沢市","36.568914","136.584025","公園","","","","","","みどり第１緑地","　","920-0373","金沢市みどり2-7","","","","","","","",""
"1207","金沢市","36.568718","136.590421","公園","","","","","","みどり第２児童公園","　","920-0373","金沢市みどり1-172","","","","","","","トイレ：男女兼用,小便1,和式1",""
"1208","金沢市","36.567499","136.585577","公園","","","","","","みどり第２緑地","　","920-0373","金沢市みどり2-52","","","","","","","",""
"1209","金沢市","36.565121","136.583657","公園","","","","","","みどり第３児童公園","　","920-0373","金沢市みどり3-120","","","","","","","",""
"1210","金沢市","36.567798","136.584776","公園","","","","","","みどり中央公園","　","920-0373","金沢市みどり2-58-1","","","","","","","トイレ：男女兼用,小便2,和式1",""
"1211","金沢市","36.567647","136.58399","公園","","","","","","みどり庭園公園","　","920-0373","金沢市みどり3-22-1","","","","","","","",""
"1212","金沢市","36.640015","136.657627","公園","","","","","","湊１丁目公園","　","920-0211","金沢市湊1-118-1","","","","","","","",""
"1213","金沢市","36.635159","136.646898","公園","","","","","","湊２丁目釣公園","　","920-0211","金沢市湊2-34-1","","","","","","","",""
"1214","金沢市","36.636201","136.647933","公園","","","","","","湊２丁目水鳥公園","　","920-0211","金沢市湊2-90-1","","","","","","","",""
"1215","金沢市","36.624993","136.636087","公園","","","","","","湊３丁目公園","　","920-0211","金沢市湊3-19-1","","","","","","","",""
"1216","金沢市","36.633506","136.646549","公園","","","","","","湊運動公園","　","920-0211","金沢市湊2-86","","","","","","","トイレ：男女兼用,小便2,和式1",""
"1217","金沢市","36.634505","136.648335","公園","","","","","","みなと新婚の森","　","920-0211","金沢市湊2-123","","","","","","","トイレ：男女兼用,小便1,和式1",""
"1218","金沢市","36.582418","136.681246","公園","","","","","","南御所かやま公園","　","920-0812","金沢市南御所町52","","","","","","","トイレ：男女兼用,小便1,和式1",""
"1219","金沢市","36.594731","136.639373","公園","","","","","","南新保第２児童公園","　","920-0027","金沢市駅西新町2-1101","","","","","","","",""
"1220","金沢市","36.600449","136.633399","公園","","","","","","南新保町小公園","　","920-0064","金沢市南新保町ロ134-12","","","","","","","",""
"1221","金沢市","36.600658","136.635602","公園","","","","","","南新保町第２小公園","　　","920-0064","金沢市南新保町ロ101-3","","","","","","","",""
"1222","金沢市","36.566125","136.594734","公園","","","","","","南塚町緑地","　","920-0366","金沢市南塚町116","","","","","","","",""
"1223","金沢市","36.619655","136.697601","公園","","","","","","南森本小公園","　","920-3116","金沢市南森本ヲ42-4","","","","","","","",""
"1224","金沢市","36.615252","136.693997","公園","","","","","","南森本町さくら公園","　","920-3116","金沢市南森本町リ105-29","","","","","","","",""
"1225","金沢市","36.617538","136.687501","公園","","","","","","南森本町西小公園","　","920-3116","金沢市南森本町ニ59-3","","","","","","","",""
"1226","金沢市","36.603351","136.593717","公園","","","","","","宮腰緑地","　","920-0337","金沢市金石西3-157","","","","","","","トイレ：男子,小便1,和式1,女子,和式1,バリアフリー対応便器1",""
"1227","金沢市","36.613487","136.687388","公園","","","","","","弥勒町小公園","　","920-3115","金沢市弥勒町151-13","","","","","","","",""
"1228","金沢市","36.528485","136.632124","公園","","","","","","三馬第１児童公園","　","921-8162","金沢市三馬3-150","","","","","","","",""
"1229","金沢市","36.525146","136.631231","公園","","","","","","三馬第２児童公園","　","921-8162","金沢市三馬1-229","","","","","","","",""
"1230","金沢市","36.526174","136.634769","公園","","","","","","三馬第３児童公園","　","921-8162","金沢市三馬1-73","","","","","","","",""
"1231","金沢市","36.527454","136.630595","公園","","","","","","三馬第４児童公園","　","921-8162","金沢市三馬3-325","","","","","","","",""
"1232","金沢市","36.574503","136.635171","公園","","","","","","向島公園","　","920-0054","金沢市若宮1-9","","","","","","","トイレ：男子,小便1,和式1,女子,和式1",""
"1233","金沢市","36.572268","136.65643","公園","","","","","","武蔵街園","　","920-0909","金沢市袋町101（近江町よこ）","","","","","","","",""
"1234","金沢市","36.572409","136.656086","公園","","","","","","武蔵ヶ辻小緑地","　","920-0854","金沢市安江町23","","","","","","","",""
"1235","金沢市","36.563626","136.689652","公園","","","","","","睦が丘公園","　","920-1161","金沢市鈴見台4-174","","","","","","","",""
"1236","金沢市","36.602448","136.615167","公園","","","","","","無量寺うみかぜ公園","　","920-0333","金沢市無量寺第二土地区画整理事業地内13街区1","","","","","","","",""
"1237","金沢市","36.604995","136.608354","公園","","","","","","無量寺公園","　","920-0333","金沢市無量寺3-14","","","","","","","トイレ：男女兼用,小便1,和式1",""
"1238","金沢市","36.599879","136.612951","公園","","","","","","無量寺ベイパーク","　","920-0333","金沢市無量寺第二土地区画整理事業地内8街区1","","","","","","","",""
"1239","金沢市","36.566564","136.636834","公園","","","","","","本江町小公園","　","921-8012","金沢市本江町531","","","","","","","",""
"1240","金沢市","36.572189","136.64228","公園","","","","","","元菊町なかよし公園","　","920-0036","金沢市元菊町207-1","","","","","","","",""
"1241","金沢市","36.573668","136.644401","公園","","","","","","元菊町北小公園","　","920-0036","金沢市元菊町431-3","","","","","","","",""
"1242","金沢市","36.581405","136.66636","公園","","","","","","元町第１児童公園","　","920-0842","金沢市元町1-106","","","","","","","トイレ：男女兼用,小便1,和式1,バリアフリー対応便器1",""
"1243","金沢市","36.581556","136.665888","公園","","","","","","元町第１緑地","　","920-0842","金沢市元町1-110","","","","","","","",""
"1244","金沢市","36.580117","136.668248","公園","","","","","","元町第２児童公園","　","920-0842","金沢市元町1-11","","","","","","","",""
"1245","金沢市","36.580531","136.663334","公園","","","","","","元町第３児童公園","　","920-0842","金沢市元町2-137","","","","","","","",""
"1246","金沢市","36.609336","136.688772","公園","","","","","","百坂町丘の上小公園","　","920-3131","金沢市百坂町リ20-3","","","","","","","",""
"1247","金沢市","36.608302","136.68505","公園","","","","","","百坂町児童公園","　","920-3131","金沢市百坂町ロ24-1","","","","","","","",""
"1248","金沢市","36.545501","136.685028","公園","","","","","","森丘児童公園","　","920-0942","金沢市小立野1-153","","","","","","","",""
"1249","金沢市","36.554656","136.686104","公園","","","","","","もりの里２丁目小緑地","　","920-1167","金沢市もりの里2-159","","","","","","","",""
"1250","金沢市","36.616303","136.69845","公園","","","","","","森本しちょうが丘公園","　","920-3116","金沢市南森本町ワ102","","","","","","","",""
